COUNT(I.INT_SEQ_NO),SUM(I.INT_PAYABLE_AMT),INT_SUM_INSURED,INT_DATE_LOSS,INT_PERIOD_TO,PAY_CAT_DESC,ANNUAL_TOTAL_PREMIUM,CUS_INDV_TITLE,blackList_status
1,30300.0,5700000,22-SEP-21,07-MAY-22,DIRECT,85203.61,MR,1
1,,7000000,25-FEB-22,28-AUG-22,60 DAY CREDIT,94126.39,MR,1
1,,7000000,25-FEB-22,28-AUG-22,60 DAY CREDIT,79593.0,MR,1
1,28500.0,5700000,10-MAR-22,07-MAY-22,DIRECT,85203.61,MR,1
1,28500.0,5700000,10-MAR-22,07-MAY-22,60 DAY CREDIT,79281.58,MR,1
1,12000.0,3800000,28-JUL-19,15-FEB-20,60 DAY CREDIT,68651.59,MR,1
1,12125.0,3800000,12-MAY-19,15-FEB-20,DIRECT,68004.99,MR,1
1,11530.0,3800000,15-MAY-19,15-FEB-20,DIRECT,68004.99,MR,1
1,10525.0,2200000,05-AUG-12,02-DEC-12,DIRECT,40729.36,MR,1
1,42850.0,2200000,16-DEC-11,02-DEC-12,60 DAY CREDIT,35562.47,MR,1
1,42850.0,2200000,16-DEC-11,02-DEC-12,60 DAY CREDIT,41018.02,MR,1
3,106387.5,3700000,12-JAN-18,17-NOV-18,60 DAY CREDIT,102004.67,MR,1
3,106387.5,3700000,12-JAN-18,17-NOV-18,DIRECT,56530.31,MR,1
3,106387.5,3700000,12-JAN-18,17-NOV-18,60 DAY CREDIT,60284.41,MR,1
3,106387.5,3700000,12-JAN-18,17-NOV-18,60 DAY CREDIT,36226.18,MR,1
6,257760.0,3700000,23-JUN-17,17-NOV-17,60 DAY CREDIT,57853.43,MR,1
3,128880.0,3700000,23-JUN-17,17-NOV-17,60 DAY CREDIT,43887.37,MR,1
3,128880.0,3700000,23-JUN-17,17-NOV-17,60 DAY CREDIT,59755.16,MR,1
3,224370.0,3700000,26-NOV-17,17-NOV-18,DIRECT,56501.78,MR,1
3,224370.0,3700000,26-NOV-17,17-NOV-18,DIRECT,59109.77,MR,1
3,224370.0,3700000,26-NOV-17,17-NOV-18,DIRECT,107143.92,MR,1
3,224370.0,3700000,26-NOV-17,17-NOV-18,60 DAY CREDIT,36226.18,MR,1
3,,3700000,01-MAY-15,17-NOV-15,60 DAY CREDIT,102004.67,MR,1
3,,3700000,01-MAY-15,17-NOV-15,DIRECT,56347.03,MR,1
3,,3700000,01-MAY-15,17-NOV-15,60 DAY CREDIT,57337.11,MR,1
3,,3700000,01-MAY-15,17-NOV-15,DIRECT,59109.77,MR,1
3,,3700000,01-MAY-15,17-NOV-15,DIRECT,107143.92,MR,1
3,398700.0,3700000,12-APR-19,17-NOV-19,60 DAY CREDIT,60284.41,MR,1
3,398700.0,3700000,12-APR-19,17-NOV-19,DIRECT,56501.78,MR,1
3,398700.0,3700000,12-APR-19,17-NOV-19,60 DAY CREDIT,45725.48,MR,1
3,398700.0,3700000,12-APR-19,17-NOV-19,DIRECT,59109.77,MR,1
6,237300.0,3960000,16-MAR-19,25-JUL-19,60 DAY CREDIT,60498.09,MR,1
3,118650.0,3960000,16-MAR-19,25-JUL-19,60 DAY CREDIT,59969.86,MR,1
3,,3525000,20-MAR-19,04-NOV-19,DIRECT,54545.18,MR,1
3,,3525000,20-MAR-19,04-NOV-19,60 DAY CREDIT,54572.65,MR,1
3,,3525000,20-MAR-19,04-NOV-19,60 DAY CREDIT,43784.15,MR,1
3,,3525000,20-MAR-19,04-NOV-19,60 DAY CREDIT,54833.82,MR,1
3,,3525000,20-MAR-19,04-NOV-19,60 DAY CREDIT,57824.62,MR,1
3,,3525000,06-JAN-19,04-NOV-19,60 DAY CREDIT,54913.61,MR,1
6,,3525000,06-JAN-19,04-NOV-19,60 DAY CREDIT,52422.33,MR,1
3,,3525000,06-JAN-19,04-NOV-19,60 DAY CREDIT,51862.16,MR,1
3,,3525000,06-JAN-19,04-NOV-19,60 DAY CREDIT,43784.15,MR,1
3,,3525000,06-JAN-19,04-NOV-19,60 DAY CREDIT,48878.43,MR,1
3,,3525000,06-JAN-19,04-NOV-19,60 DAY CREDIT,57824.62,MR,1
3,395201.25,3700000,22-NOV-18,17-NOV-19,60 DAY CREDIT,60284.41,MR,1
3,395201.25,3700000,22-NOV-18,17-NOV-19,60 DAY CREDIT,57337.11,MR,1
3,395201.25,3700000,22-NOV-18,17-NOV-19,60 DAY CREDIT,43887.37,MR,1
3,,3700000,19-JAN-14,17-NOV-14,DIRECT,56347.03,MR,1
3,,3700000,19-JAN-14,17-NOV-14,60 DAY CREDIT,60284.41,MR,1
6,,3700000,19-JAN-14,17-NOV-14,60 DAY CREDIT,57853.43,MR,1
3,,3700000,19-JAN-14,17-NOV-14,DIRECT,59109.77,MR,1
3,,3700000,19-JAN-14,17-NOV-14,60 DAY CREDIT,67906.61,MR,1
3,,3700000,19-JAN-14,17-NOV-14,60 DAY CREDIT,59755.16,MR,1
3,,3700000,21-JUL-13,17-NOV-13,60 DAY CREDIT,59755.16,MR,1
3,792480.0,3700000,31-MAR-13,17-NOV-13,DIRECT,56501.78,MR,1
3,792480.0,3700000,31-MAR-13,17-NOV-13,60 DAY CREDIT,56787.5,MR,1
3,181950.0,3700000,02-JUL-12,17-NOV-12,60 DAY CREDIT,45879.91,MR,1
3,181950.0,3700000,02-JUL-12,17-NOV-12,DIRECT,59109.77,MR,1
3,124500.0,3700000,08-SEP-17,17-NOV-17,60 DAY CREDIT,53519.77,MR,1
3,,3700000,28-OCT-19,17-NOV-19,60 DAY CREDIT,102004.67,MR,1
3,,3700000,28-OCT-19,17-NOV-19,DIRECT,59109.66,MR,1
3,,3700000,28-OCT-19,17-NOV-19,60 DAY CREDIT,45725.48,MR,1
1,,5000000,17-MAR-15,11-DEC-15,DIRECT,69807.22,MR,1
1,754400.0,5800000,05-APR-19,11-DEC-19,60 DAY CREDIT,64490.38,MR,1
1,,5000000,14-MAR-15,11-DEC-15,DIRECT,63844.99,MR,1
1,,5000000,17-MAR-15,11-DEC-15,DIRECT,58848.29,MR,1
1,,5000000,17-MAR-15,11-DEC-15,DIRECT,69807.22,MR,1
1,20000.0,5000000,16-MAY-16,11-DEC-16,60 DAY CREDIT,64490.38,MR,1
1,20000.0,5000000,16-MAY-16,11-DEC-16,DIRECT,48320.45,MR,1
1,20000.0,5000000,16-MAY-16,11-DEC-16,DIRECT,69807.22,MR,1
1,20000.0,5000000,16-MAY-16,11-DEC-16,60 DAY CREDIT,48606.2,MR,1
1,25350.0,5000000,14-MAY-16,11-DEC-16,60 DAY CREDIT,42984.31,MR,1
1,44850.0,5800000,20-SEP-18,11-DEC-18,DIRECT,48320.45,MR,1
1,44850.0,5800000,20-SEP-18,11-DEC-18,60 DAY CREDIT,66032.68,MR,1
1,153530.0,4100000,10-SEP-11,20-JUL-12,DIRECT,78867.11,MR,1
1,129277.5,4100000,29-JUL-12,20-JUL-13,DIRECT,78867.11,MR,1
1,11000.0,3525000,09-OCT-11,04-NOV-11,60 DAY CREDIT,54275.32,MRS,1
1,8500.0,3525000,10-DEC-11,04-NOV-12,60 DAY CREDIT,54833.82,MRS,1
1,20500.0,3525000,31-MAR-11,04-NOV-11,60 DAY CREDIT,54833.82,MRS,1
1,,3525000,19-JAN-13,04-NOV-13,60 DAY CREDIT,54275.32,MRS,1
1,76600.0,3525000,20-APR-12,04-NOV-12,60 DAY CREDIT,54275.32,MRS,1
1,,3800000,31-DEC-20,09-DEC-21,60 DAY CREDIT,58460.58,MRS,1
2,,3800000,04-OCT-20,09-DEC-20,60 DAY CREDIT,54291.62,MRS,1
1,21350.0,1600000,07-JUN-17,12-AUG-17,DIRECT,29714.66,MR,1
1,21350.0,1600000,07-JUN-17,12-AUG-17,60 DAY CREDIT,24372.25,MR,1
1,,1600000,20-OCT-16,12-AUG-17,60 DAY CREDIT,24371.88,MR,1
1,12000.0,1600000,24-MAY-16,12-AUG-16,60 DAY CREDIT,24371.88,MR,1
1,20700.0,1800000,23-OCT-18,13-AUG-19,60 DAY CREDIT,28593.31,MR,1
1,17725.0,1800000,07-MAR-20,13-AUG-20,DIRECT,27348.04,MR,1
1,17725.0,1800000,07-MAR-20,13-AUG-20,60 DAY CREDIT,30889.29,MR,1
1,17725.0,1800000,07-MAR-20,13-AUG-20,60 DAY CREDIT,24371.88,MR,1
1,,1800000,18-FEB-20,13-AUG-20,60 DAY CREDIT,24372.25,MR,1
1,,1800000,18-FEB-20,13-AUG-20,60 DAY CREDIT,28593.31,MR,1
1,11500.0,1600000,12-MAR-18,13-AUG-18,DIRECT,27348.04,MR,1
1,11500.0,1600000,12-MAR-18,13-AUG-18,60 DAY CREDIT,24371.88,MR,1
1,18000.0,1800000,04-SEP-19,13-AUG-20,60 DAY CREDIT,30889.29,MR,1
1,6800.0,1800000,04-SEP-19,13-AUG-20,60 DAY CREDIT,30889.29,MR,1
1,,1800000,27-JUL-20,13-AUG-20,60 DAY CREDIT,24371.88,MR,1
1,,1800000,26-MAY-19,13-AUG-19,DIRECT,29714.66,MR,1
1,107945.0,1600000,30-MAY-19,12-SEP-19,60 DAY CREDIT,28886.65,MR,1
1,9810.0,2000000,16-DEC-11,23-JUL-12,60 DAY CREDIT,30980.51,MR,1
1,,4600000,03-NOV-18,10-SEP-19,60 DAY CREDIT,63763.94,MR,1
1,,4600000,03-NOV-18,10-SEP-19,60 DAY CREDIT,66663.65,MR,1
1,179000.0,5000000,16-OCT-19,12-OCT-20,60 DAY CREDIT,153947.87,MR,1
1,179000.0,5000000,16-OCT-19,12-OCT-20,60 DAY CREDIT,148318.61,MR,1
1,179000.0,5000000,16-OCT-19,12-OCT-20,60 DAY CREDIT,155334.59,MR,1
1,8500.0,5000000,04-OCT-20,12-OCT-20,60 DAY CREDIT,153947.87,MR,1
1,506707.5,4500000,07-NOV-23,20-SEP-24,60 DAY CREDIT,55845.68,MR,1
1,506707.5,4500000,07-NOV-23,20-SEP-24,60 DAY CREDIT,61124.47,MR,1
1,506707.5,4500000,07-NOV-23,20-SEP-24,60 DAY CREDIT,53494.26,MR,1
1,100835.0,6500000,25-SEP-23,30-MAY-24,60 DAY CREDIT,90642.28,MR,1
1,,4500000,20-JUL-24,20-SEP-24,60 DAY CREDIT,53494.26,MR,1
2,91517.72,2600000,29-JUN-11,05-JAN-12,60 DAY CREDIT,47396.53,MR,1
2,51542.16,2600000,15-JUL-11,05-JAN-12,DIRECT,62176.38,MR,1
2,,2800000,14-MAY-14,05-JAN-15,60 DAY CREDIT,47396.53,MR,1
2,,2800000,14-MAY-14,05-JAN-15,60 DAY CREDIT,49451.84,MR,1
2,197300.0,2800000,06-OCT-13,05-JAN-14,60 DAY CREDIT,53180.86,MR,1
2,,2800000,11-JUL-13,05-JAN-14,60 DAY CREDIT,60841.14,MR,1
2,,2800000,11-JUL-13,05-JAN-14,60 DAY CREDIT,47368.74,MR,1
1,27300.0,8500000,08-MAR-17,15-DEC-17,60 DAY CREDIT,156278.23,MR,1
1,26700.0,5800000,06-MAR-17,04-FEB-18,60 DAY CREDIT,132644.92,MR,1
1,,1500000,17-AUG-17,05-MAY-18,60 DAY CREDIT,38166.59,MR,1
2,1807730.0,7200000,21-DEC-17,30-JUL-18,60 DAY CREDIT,145236.84,MR,1
1,903865.0,7200000,21-DEC-17,30-JUL-18,60 DAY CREDIT,136797.23,MR,1
1,26450.0,1000000,30-JUN-11,29-MAR-12,60 DAY CREDIT,24768.91,MR,1
1,339640.0,1500000,03-SEP-15,05-MAY-16,60 DAY CREDIT,50683.42,MR,1
1,,1800000,18-JAN-17,08-AUG-17,60 DAY CREDIT,46980.84,MR,1
2,44500.0,7200000,06-NOV-17,30-JUL-18,60 DAY CREDIT,139406.44,MR,1
1,,1500000,29-MAR-15,05-MAY-15,60 DAY CREDIT,48203.5,MR,1
1,127950.0,4500000,29-JUL-16,25-JAN-17,60 DAY CREDIT,101740.74,MR,1
1,127950.0,4500000,29-JUL-16,25-JAN-17,60 DAY CREDIT,108692.2,MR,1
1,21000.0,5500000,06-AUG-16,13-JUL-17,60 DAY CREDIT,114109.53,MR,1
1,12000.0,5800000,09-APR-19,04-FEB-20,DIRECT,127465.01,MR,1
1,,1800000,03-APR-19,25-NOV-19,60 DAY CREDIT,48272.54,MR,1
2,293700.0,1500000,20-AUG-16,05-MAY-17,60 DAY CREDIT,51846.83,MR,1
1,,7200000,18-MAR-19,30-JUL-19,60 DAY CREDIT,144062.2,MR,1
1,,7200000,18-MAR-19,30-JUL-19,60 DAY CREDIT,136797.23,MR,1
2,,6000000,07-MAR-19,16-AUG-19,60 DAY CREDIT,122538.6,MR,1
1,,1800000,20-OCT-14,08-AUG-15,60 DAY CREDIT,46561.66,MR,1
1,91250.0,1500000,25-JUN-16,05-MAY-17,60 DAY CREDIT,39541.95,MR,1
1,91250.0,1500000,25-JUN-16,05-MAY-17,60 DAY CREDIT,38166.59,MR,1
1,91250.0,1500000,25-JUN-16,05-MAY-17,60 DAY CREDIT,51200.26,MR,1
1,36850.0,4500000,23-JAN-19,22-NOV-19,60 DAY CREDIT,109370.45,MR,1
1,33250.0,4500000,29-JAN-19,22-NOV-19,60 DAY CREDIT,107500.97,MR,1
1,,1000000,09-MAY-14,29-MAR-15,60 DAY CREDIT,20849.93,MR,1
1,10000.0,1900000,08-APR-16,09-SEP-16,60 DAY CREDIT,33223.63,MR,1
1,10000.0,1900000,08-APR-16,09-SEP-16,60 DAY CREDIT,36730.64,MR,1
1,,6000000,18-MAY-16,16-AUG-16,60 DAY CREDIT,123969.27,MR,1
1,,6000000,18-MAY-16,16-AUG-16,DIRECT,123686.47,MR,1
1,14000.0,5800000,01-MAY-18,04-FEB-19,60 DAY CREDIT,127748.21,MR,1
1,14000.0,5800000,01-MAY-18,04-FEB-19,60 DAY CREDIT,125075.99,MR,1
1,14000.0,5800000,01-MAY-18,04-FEB-19,60 DAY CREDIT,132351.52,MR,1
1,121750.0,4500000,26-MAY-18,25-JAN-19,60 DAY CREDIT,112961.8,MR,1
1,121750.0,4500000,26-MAY-18,25-JAN-19,60 DAY CREDIT,112903.12,MR,1
1,2000.0,1500000,11-DEC-13,05-MAY-14,60 DAY CREDIT,48203.5,MR,1
1,,5800000,04-APR-18,04-FEB-19,60 DAY CREDIT,125075.99,MR,1
1,,6000000,16-OCT-18,16-AUG-19,60 DAY CREDIT,128788.7,MR,1
1,26100.0,6000000,25-FEB-16,16-AUG-16,60 DAY CREDIT,122614.4,MR,1
1,26100.0,6000000,25-FEB-16,16-AUG-16,60 DAY CREDIT,119977.62,MR,1
2,,4500000,01-OCT-17,25-JAN-18,60 DAY CREDIT,112608.71,MR,1
1,21500.0,8500000,13-SEP-18,15-DEC-18,DIRECT,141751.82,MR,1
1,21500.0,8500000,13-SEP-18,15-DEC-18,60 DAY CREDIT,150131.75,MR,1
1,21500.0,8500000,13-SEP-18,15-DEC-18,60 DAY CREDIT,156278.23,MR,1
1,21500.0,8500000,13-SEP-18,15-DEC-18,60 DAY CREDIT,156336.91,MR,1
1,28050.0,1800000,06-SEP-18,25-NOV-18,60 DAY CREDIT,52039.56,MR,1
1,,1500000,21-MAR-17,05-MAY-17,60 DAY CREDIT,50683.42,MR,1
1,,4500000,15-JAN-20,22-NOV-20,60 DAY CREDIT,107500.97,MR,1
1,,4500000,15-JAN-20,22-NOV-20,60 DAY CREDIT,109370.45,MR,1
1,1224700.0,5800000,07-DEC-19,04-FEB-20,60 DAY CREDIT,136329.47,MR,1
1,1224700.0,5800000,07-DEC-19,04-FEB-20,60 DAY CREDIT,132351.52,MR,1
3,,4500000,31-OCT-20,22-NOV-20,60 DAY CREDIT,110545.09,MR,1
1,,4500000,31-OCT-20,22-NOV-20,60 DAY CREDIT,107500.97,MR,1
1,11300.0,8500000,29-JUL-19,15-DEC-19,60 DAY CREDIT,156336.91,MR,1
1,,1500000,24-MAY-19,05-MAY-20,60 DAY CREDIT,39541.95,MR,1
1,,1500000,24-MAY-19,05-MAY-20,60 DAY CREDIT,38166.59,MR,1
2,,1500000,24-MAY-19,05-MAY-20,60 DAY CREDIT,38510.43,MR,1
1,20200.0,2950000,21-JAN-19,12-MAY-19,60 DAY CREDIT,84672.12,MR,1
1,64000.0,2950000,29-OCT-18,12-MAY-19,DIRECT,80853.13,MR,1
1,177700.0,2950000,03-SEP-17,12-MAY-18,60 DAY CREDIT,81440.92,MR,1
1,,2950000,03-AUG-18,12-MAY-19,DIRECT,80853.13,MR,1
1,22543.5,133000,31-MAY-13,20-SEP-13,DIRECT,5716.12,MR,1
1,22543.5,133000,31-MAY-13,20-SEP-13,60 DAY CREDIT,5657.55,MR,1
1,22543.5,133000,31-MAY-13,20-SEP-13,DIRECT,5015.2,MR,1
1,1029932.5,3510000,15-SEP-16,15-FEB-17,60 DAY CREDIT,56896.48,MR,1
1,1029932.5,3510000,15-SEP-16,15-FEB-17,DIRECT,60965.99,MR,1
1,,3584000,13-JAN-12,09-JUN-12,60 DAY CREDIT,53307.33,MR,1
1,55075.0,3510000,05-MAR-16,15-FEB-17,60 DAY CREDIT,56896.48,MR,1
1,55075.0,3510000,05-MAR-16,15-FEB-17,60 DAY CREDIT,61251.71,MR,1
1,,6000000,30-SEP-22,03-JUL-23,DIRECT,148409.39,MR,1
1,,6500000,03-OCT-22,08-APR-23,60 DAY CREDIT,78850.38,MR,1
1,,6500000,03-OCT-22,08-APR-23,60 DAY CREDIT,86647.26,MR,1
2,69430.0,4800000,20-MAR-17,14-JUL-17,DIRECT,63154.89,MR,1
3,56850.0,3500000,18-JAN-21,21-MAY-21,DIRECT,41143.93,MR,1
1,,7100000,10-NOV-19,29-DEC-19,60 DAY CREDIT,90864.01,MR,1
1,,5000000,01-AUG-22,29-JUL-23,DIRECT,74041.8,MR,1
2,,8000000,20-SEP-21,08-OCT-21,60 DAY CREDIT,121852.23,MR,1
1,,6000000,08-MAR-24,22-FEB-25,60 DAY CREDIT,90116.78,MR,1
1,,6000000,19-MAR-24,03-JUL-24,DIRECT,89246.65,MR,1
1,,6300000,19-FEB-24,08-AUG-24,60 DAY CREDIT,89155.1,MR,1
1,,6500000,24-JAN-23,08-APR-23,DIRECT,85407.63,MR,1
1,,6300000,05-OCT-23,08-AUG-24,DIRECT,179835.63,MR,1
1,,6300000,05-OCT-23,08-AUG-24,60 DAY CREDIT,85143.7,MR,1
1,,6000000,05-OCT-23,08-AUG-24,60 DAY CREDIT,85143.7,MR,1
1,41750.0,10000000,29-MAY-24,08-NOV-24,DIRECT,144097.08,MR,1
1,,8500000,29-NOV-23,08-MAR-24,DIRECT,130296.5,MR,1
1,,6000000,18-NOV-23,08-AUG-24,60 DAY CREDIT,160914.78,MR,1
1,,6300000,18-APR-24,08-AUG-24,DIRECT,143880.4,MR,1
1,,10000000,24-JUL-24,03-JUL-25,60 DAY CREDIT,98016.04,MR,1
1,150700.0,6300000,16-JUL-24,08-AUG-24,60 DAY CREDIT,181470.68,MR,1
1,150700.0,6300000,16-JUL-24,08-AUG-24,60 DAY CREDIT,85143.7,MR,1
1,,10000000,22-JUL-24,03-JUL-25,DIRECT,95423.71,MR,1
1,,8000000,20-SEP-24,08-APR-25,60 DAY CREDIT,78850.38,MR,1
1,,9500000,27-AUG-24,08-AUG-25,60 DAY CREDIT,157779.87,MR,1
2,,7500000,01-JAN-25,22-FEB-25,DIRECT,112914.84,MR,1
1,,8500000,22-DEC-24,08-AUG-25,DIRECT,81153.53,MR,1
1,,8500000,01-NOV-24,08-MAR-25,DIRECT,130296.5,MR,1
1,,9500000,08-APR-25,08-AUG-25,60 DAY CREDIT,90203.21,MR,1
1,,16000000,27-MAY-25,09-APR-26,60 DAY CREDIT,186635.75,MR,1
1,,9000000,23-JUN-25,06-JAN-26,60 DAY CREDIT,124778.25,MR,1
1,,9500000,01-AUG-25,08-AUG-25,DIRECT,179835.63,MR,1
1,,9500000,01-AUG-25,08-AUG-25,60 DAY CREDIT,90203.21,MR,1
1,,9500000,04-SEP-25,08-AUG-26,60 DAY CREDIT,85143.7,MR,1
1,,8500000,15-OCT-25,08-MAR-26,DIRECT,130296.5,MR,1
1,1182415.0,2500000,28-NOV-17,04-AUG-18,60 DAY CREDIT,34699.81,MR,1
5,,2900000,07-AUG-17,26-MAY-18,DIRECT,66059.61,MR,1
5,203312.5,2500000,20-MAY-15,04-SEP-15,60 DAY CREDIT,44869.17,MR,1
5,80062.5,2500000,28-JAN-15,04-SEP-15,60 DAY CREDIT,36089.48,MR,1
10,160125.0,2500000,28-JAN-15,04-SEP-15,60 DAY CREDIT,52684.28,MR,1
5,80062.5,2500000,28-JAN-15,04-SEP-15,DIRECT,52371.77,MR,1
5,549608.5,2000000,15-OCT-16,04-SEP-17,60 DAY CREDIT,49187.33,MR,1
5,549608.5,2000000,15-OCT-16,04-SEP-17,DIRECT,52684.28,MR,1
5,549608.5,2000000,15-OCT-16,04-SEP-17,60 DAY CREDIT,43033.62,MR,1
5,86000.0,2800000,11-FEB-14,04-SEP-14,60 DAY CREDIT,44869.17,MR,1
10,172000.0,2800000,11-FEB-14,04-SEP-14,60 DAY CREDIT,52684.28,MR,1
5,86000.0,2800000,11-FEB-14,04-SEP-14,60 DAY CREDIT,42703.69,MR,1
5,261437.5,2800000,08-SEP-13,04-SEP-14,DIRECT,52684.28,MR,1
5,261437.5,2800000,08-SEP-13,04-SEP-14,60 DAY CREDIT,49911.54,MR,1
5,261437.5,2800000,08-SEP-13,04-SEP-14,60 DAY CREDIT,42703.69,MR,1
5,261437.5,2800000,08-SEP-13,04-SEP-14,60 DAY CREDIT,43033.62,MR,1
5,186250.0,2800000,01-SEP-12,04-SEP-12,60 DAY CREDIT,52371.77,MR,1
5,278000.0,2500000,31-JAN-12,04-SEP-12,60 DAY CREDIT,36089.48,MR,1
5,278000.0,2500000,31-JAN-12,04-SEP-12,DIRECT,52371.77,MR,1
5,278000.0,2500000,31-JAN-12,04-SEP-12,60 DAY CREDIT,38071.51,MR,1
5,278000.0,2500000,31-JAN-12,04-SEP-12,DIRECT,49678.03,MR,1
5,481662.5,2800000,29-APR-12,04-SEP-12,60 DAY CREDIT,49187.33,MR,1
5,481662.5,2800000,29-APR-12,04-SEP-12,60 DAY CREDIT,38071.51,MR,1
5,481662.5,2800000,29-APR-12,04-SEP-12,60 DAY CREDIT,52371.77,MR,1
10,,2900000,25-FEB-18,26-MAY-18,60 DAY CREDIT,69580.7,MR,1
5,155950.0,2800000,23-SEP-20,26-MAY-21,60 DAY CREDIT,41836.57,MR,1
5,144444.45,3500000,18-JUN-24,22-OCT-24,DIRECT,52022.33,MR,1
1,268000.0,6500000,01-FEB-21,10-DEC-21,DIRECT,84611.62,MRS,1
1,268000.0,6500000,01-FEB-21,10-DEC-21,60 DAY CREDIT,86739.38,MRS,1
1,228950.0,6500000,23-OCT-19,10-DEC-19,60 DAY CREDIT,85692.7,MRS,1
1,102000.0,6500000,10-SEP-22,10-DEC-22,60 DAY CREDIT,86692.7,MRS,1
1,29000.0,6500000,16-JUN-23,10-DEC-23,DIRECT,84611.62,MRS,1
1,68500.0,6500000,04-JUL-24,10-DEC-24,60 DAY CREDIT,102762.11,MRS,1
3,493800.0,3280000,17-JAN-19,30-JUL-19,60 DAY CREDIT,84700.93,MR,1
3,,3280000,28-SEP-18,30-JUL-19,60 DAY CREDIT,84700.93,MR,1
3,62037.3,186620,01-APR-12,28-NOV-12,60 DAY CREDIT,10041.87,MR,1
3,8250.0,3280000,18-AUG-18,30-JUL-19,60 DAY CREDIT,84700.93,MR,1
3,44250.0,3280000,21-AUG-18,30-JUL-19,DIRECT,84054.5,MR,1
3,44250.0,3280000,21-AUG-18,30-JUL-19,DIRECT,84054.44,MR,1
1,,4000000,18-NOV-19,05-MAR-20,DIRECT,52352.83,MR,1
1,,4000000,18-NOV-19,05-MAR-20,DIRECT,56883.29,MR,1
1,70850.0,3000000,22-AUG-17,20-MAY-18,60 DAY CREDIT,28380.18,MR,1
1,70850.0,3000000,22-AUG-17,20-MAY-18,60 DAY CREDIT,31582.14,MR,1
1,264000.0,3000000,02-NOV-17,20-MAY-18,60 DAY CREDIT,28380.18,MR,1
1,49400.0,3500000,13-MAR-17,07-MAY-17,60 DAY CREDIT,59936.2,MR,1
1,49400.0,3500000,13-MAR-17,07-MAY-17,60 DAY CREDIT,57891.88,MR,1
1,22000.0,3500000,15-JAN-18,07-MAY-18,60 DAY CREDIT,68033.81,MR,1
1,22000.0,3500000,15-JAN-18,07-MAY-18,60 DAY CREDIT,59936.2,MR,1
1,13427.5,3500000,21-MAY-16,07-MAY-17,60 DAY CREDIT,52679.0,MR,1
1,24520.0,3500000,21-MAY-16,07-MAY-17,DIRECT,75652.73,MR,1
1,24520.0,3500000,21-MAY-16,07-MAY-17,60 DAY CREDIT,68033.81,MR,1
1,404850.0,3500000,02-DEC-18,07-MAY-19,DIRECT,75064.92,MR,1
1,1133450.0,4000000,20-JUN-12,07-MAY-13,60 DAY CREDIT,136450.05,MR,1
1,297080.0,3500000,04-MAR-18,07-MAY-18,60 DAY CREDIT,57891.88,MR,1
5,178625.0,6790000,11-AUG-17,10-JUL-18,DIRECT,84516.9,MR,1
10,,4500000,05-OCT-15,13-NOV-15,60 DAY CREDIT,69980.72,MR,1
10,,6790000,13-AUG-16,10-JUL-17,60 DAY CREDIT,88905.94,MR,1
10,306939.4,6790000,04-DEC-18,10-JUL-19,60 DAY CREDIT,88905.94,MR,1
5,,6790000,15-NOV-18,10-JUL-19,DIRECT,88319.12,MR,1
5,,6790000,15-NOV-18,10-JUL-19,60 DAY CREDIT,88612.52,MR,1
10,241737.5,6790000,01-OCT-18,10-JUL-19,60 DAY CREDIT,88905.94,MR,1
5,120868.75,6790000,01-OCT-18,10-JUL-19,DIRECT,84516.9,MR,1
5,115175.0,4500000,05-DEC-12,07-AUG-13,DIRECT,63524.11,MR,1
5,191762.5,6790000,28-SEP-17,10-JUL-18,DIRECT,84516.9,MR,1
5,115465.0,6790000,05-FEB-18,10-JUL-18,DIRECT,88319.12,MR,1
5,,6790000,13-AUG-20,10-JUL-21,60 DAY CREDIT,92456.15,MR,1
10,2458600.0,6790000,09-MAY-22,10-JUL-22,60 DAY CREDIT,86967.49,MR,1
5,4079659.1,6790000,10-JUL-21,10-JUL-21,60 DAY CREDIT,92456.15,MR,1
10,,6790000,09-AUG-23,10-JUL-24,DIRECT,99841.26,MR,1
5,1132375.0,6790000,11-JUN-24,10-JUL-24,60 DAY CREDIT,92456.15,MR,1
5,1132375.0,6790000,11-JUN-24,10-JUL-24,60 DAY CREDIT,94493.4,MR,1
10,1210480.0,6790000,23-AUG-23,10-JUL-24,60 DAY CREDIT,86967.49,MR,1
5,,6790000,02-JAN-24,10-JUL-24,60 DAY CREDIT,94479.76,MR,1
5,140000.0,6790000,19-APR-24,10-JUL-24,60 DAY CREDIT,94479.76,MR,1
5,180625.0,6790000,06-AUG-24,10-JUL-25,60 DAY CREDIT,94493.4,MR,1
5,23589.45,6790000,17-NOV-24,10-JUL-25,60 DAY CREDIT,101291.14,MR,1
5,23589.45,6790000,17-NOV-24,10-JUL-25,60 DAY CREDIT,94479.76,MR,1
2,51200.0,1200000,05-JUL-14,29-JUL-14,60 DAY CREDIT,29116.13,MR,1
2,,1300000,04-JUN-18,13-MAY-19,60 DAY CREDIT,26373.72,MR,1
2,86552.0,1200000,16-JUN-13,26-JUL-13,60 DAY CREDIT,21294.95,MR,1
2,45000.0,1200000,04-SEP-13,29-JUL-14,60 DAY CREDIT,21284.12,MR,1
2,45000.0,1200000,04-SEP-13,29-JUL-14,60 DAY CREDIT,29116.13,MR,1
2,299166.88,1200000,21-SEP-12,26-JUL-13,60 DAY CREDIT,21294.95,MR,1
1,,3400000,05-NOV-15,12-JAN-16,60 DAY CREDIT,52394.11,MR,1
